Series Description,All holders,"One- to four- family residences, By type of property","Multifamily residences, by type of property","Nonfarm, nonresidential, by type of property","Farm, by type of property","Major financial institutions, by type of holder","Depository Institutions, Major financial institutions, by type of holder","One- to four-family residence, Depository Institutions, Major financial institutions, by type of holder","Multiplefamily residences, Depository Institutions, Major financial institutions, by type of holder","Nonfarm, nonresidential, Depository Institutions, Major financial institutions, by type of holder","Farm, Depository Institutions, Major financial institutions, by type of holder","Life insurance companies, Major financial institutions, by type of holder","One- to four- family residences, Life insurance companies, Major financial institutions, by type of holder","Multifamily residences, Life insurance companies, Major financial institutions, by type of holder","Nonfarm, nonresidential, Life insurance companies, Major financial institutions, by type of holder","Farm, Life insurance companies, Major financial institutions, by type of holder","Federal and related agencies, by type of holder","Government National Mortgage Association, Federal and related agencies, by type of holder","One- to four- family residences, Government National Mortgage Association, Federal and related agencies, by type of holder","Multifamily residences, Government National Mortgage Association, Federal and related agencies, by type of holder","Farmers Home Administration, Federal and related agencies, by type of holder","One- to four- family residences, Farmers Home Administration, Federal and related agencies, by type of holder","Multifamily residences, Farmers Home Administration, Federal and related agencies, by type of holder","Nonfarm, nonresidential, Farmers Home Administration, Federal and related agencies, by type of holder","Farm, Farmers Home Administration, Federal and related agencies, by type of holder","Federal Housing and Veterans' Adminstrations, Federal and related agencies, by type of holder","One- to four- family residences, Federal Housing and Veterans' Adminstrations, Federal and related agencies, by type of holder","Multifamily residences, Federal Housing and Veterans' Adminstrations, Federal and related agencies, by type of holder","Resolution Trust Corporation, Federal and related agencies, by type of holder","One- to four- family residences, Resolution Trust Corporation, Federal and related agencies, by type of holder","Multifamily residences, Resolution Trust Corporation, Federal and related agencies, by type of holder","Nonfarm, nonresidential, Resolution Trust Corporation, Federal and related agencies, by type of holder","Farm, Resolution Trust Corporation, Federal and related agencies, by type of holder","Federal Deposit Insurance Corporation, Federal and related agencies, by type of holder","One- to four- family residences, Federal Deposit Insurance Corporation, Federal and related agencies, by type of holder","Multifamily residences, Federal Deposit Insurance Corporation, Federal and related agencies, by type of holder","Nonfarm, nonresidential, Federal Deposit Insurance Corporation, Federal and related agencies, by type of holder","Farm, Federal Deposit Insurance Corporation, Federal and related agencies, by type of holder","Federal National Mortgage Association, Federal and related agencies, by type of holder","One- to four- family residences, Federal National Mortgage Association, Federal and related agencies, by type of holder","Multifamily residences, Federal National Mortgage Association, Federal and related agencies, by type of holder","Federal Land Banks, Federal and related agencies, by type of holder","One- to four- family residences, Federal Land Banks, Federal and related agencies, by type of holder","Farm, Federal Land Banks, Federal and related agencies, by type of holder","Federal Home Loan Mortgage Corporation, Federal and related agencies, by type of holder","One- to four- family residences, Federal Home Loan Mortgage Corporation, Federal and related agencies, by type of holder","Multifamily residences, Federal Home Loan Mortgage Corporation, Federal and related agencies, by type of holder","Federal Home Loan Banks, Federal and related agencies, by type of holder","One- to four- family residences, Federal Home Loan Banks, Federal and related agencies, by type of holder","Multifamily residences, Federal Home Loan Banks, Federal and related agencies, by type of holder","Federal Agricultural Mortgage Corporation, Federal and related agencies, by type of holder","Farm, Federal Agricultural Mortgage Corporation, Federal and related agencies, by type of holder","Mortgage pools or trusts, by type of holder","Government National Mortgage Association, Mortgage pools or trusts, by type of holder","One- to four- family residences, Government National Mortgage Association, Mortgage pools or trusts, by type of holder","Multifamily residences, Government National Mortgage Association, Mortgage pools or trusts, by type of holder","Federal Home Loan Mortgage Corporation, Mortgage pools or trusts, by type of holder","One- to four- family residences, Federal Home Loan Mortgage Corporation, Mortgage pools or trusts, by type of holder","Multifamily residences, Federal Home Loan Mortgage Corporation, Mortgage pools or trusts, by type of holder","Federal National Mortgage Association, Mortgage Pools or trusts, by type of holder","One- to four- family residences, Federal National Mortgage Association, Mortgage Pools or trusts, by type of holder","Multifamily residences, Federal National Mortgage Association, Mortgage Pools or trusts, by type of holder","Farmers Home Administration, Mortgage Pools or trusts, by type of holder","One- to four- family residences, Farmers Home Administration, Mortgage Pools or trusts, by type of holder","Multifamily residences, Farmers Home Administration, Mortgage Pools or trusts, by type of holder","Nonfarm, nonresidential, Farmers Home Administration, Mortgage Pools or trusts, by type of holder","Farm, Farmers Home Administration, Mortgage Pools or trusts, by type of holder","Private mortgage conduits, Mortgage Pools or trusts, by type of holder","One- to four- family residences, Private mortgage conduits, Mortgage Pools or trusts, by type of holder","Multifamily residences, Private mortgage conduits, Mortgage Pools or trusts, by type of holder","Nonfarm, nonresidential, Private mortgage conduits, Mortgage Pools or trusts, by type of holder","Farm, Private mortgage conduits, Mortgage Pools or trusts, by type of holder","Federal Agricultural Mortgage Corporation, Mortgage Pools or trusts, by type of holder","Farm, Federal Agricultural Mortgage Corporation, Mortgage Pools or trusts, by type of holder","Individuals and others, by type of holder","One- to four- family residences, Individuals and others, by type of holder","Multifamily residences, Individuals and others, by type of holder","Nonfarm, nonresidentail, Individuals and others, by type of holder","Farm, Individuals and others, by type of holder"
1975Q3,800348,462776,105479,166659,65434,564781,476450,338534,44991,86617,6308,88331,17955,19703,44042,6631,64544,6534,3692,2842,1118,343,134,181,460,4681,1951,2730,0,0,0,0,0,0,0,0,0,0,31055,25049,6006,16123,516,15607,5033,4632,401,0,0,0,0,0,31483,16595,15946,649,1323,1105,218,0,0,0,13565,8563,296,1765,2941,0,0,0,0,0,0,0,139540,44490,27509,34054,33487
1975Q4,817044,474003,105449,171040,66552,576065,486897,345877,45254,89395,6371,89168,17590,19629,45196,6753,66976,7438,4728,2710,1108,207,215,190,496,4970,1990,2980,0,0,0,0,0,0,0,0,0,0,31824,25813,6011,16649,533,16116,4987,4588,399,0,0,0,0,0,34138,18257,17538,719,1598,1349,249,0,0,0,14283,9194,295,1948,2846,0,0,0,0,0,0,0,139865,44596,26988,34311,33970
1976Q1,833586,486205,106807,172979,67595,587866,498439,354554,46611,90921,6353,89427,17160,19565,45887,6815,67423,7619,4886,2733,650,97,23,96,434,5033,1908,3125,0,0,0,0,0,0,0,0,0,0,32182,26262,5920,17337,555,16782,4602,4247,355,0,0,0,0,0,37684,20479,19693,786,1999,1698,301,0,0,0,15206,9516,542,2122,3026,0,0,0,0,0,0,0,140613,45629,26846,33953,34185
1976Q2,854601,501045,107920,176049,69587,605080,515374,367138,48610,93263,6363,89706,16855,19367,46479,7005,66118,5557,3165,2392,830,228,46,151,405,5111,1781,3330,0,0,0,0,0,0,0,0,0,0,32028,26112,5916,18063,578,17485,4529,4166,363,0,0,0,0,0,41215,23634,22821,813,2153,1831,322,0,0,0,15428,9670,541,2094,3123,0,0,0,0,0,0,0,142188,46700,26220,34062,35206
1976Q3,879347,518784,109013,179850,71700,623319,533117,381025,49552,95977,6563,90202,16448,19234,47336,7184,67421,5068,2486,2582,1355,754,143,133,325,5092,1716,3376,0,0,0,0,0,0,0,0,0,0,32962,27030,5932,18675,593,18082,4269,3917,352,0,0,0,0,0,44960,26725,25841,884,2506,2141,365,0,0,0,15729,9587,535,2291,3316,0,0,0,0,0,0,0,143647,47246,26058,34113,36230
1976Q4,902037,535022,109789,183575,73651,640685,549130,393280,50681,98448,6721,91555,16088,19178,48864,7425,66878,4241,1970,2271,1064,454,218,72,320,5150,1676,3474,0,0,0,0,0,0,0,0,0,0,32904,26934,5970,19250,607,18643,4269,3889,380,0,0,0,0,0,49801,30572,29583,989,2671,2282,389,0,0,0,16558,10219,532,2440,3367,0,0,0,0,0,0,0,144673,48040,25707,33751,37175
1977Q1,924109,550282,110904,186728,76195,655494,563650,404663,51590,100399,6998,91844,15709,18933,49557,7645,66195,4013,1670,2343,500,98,28,64,310,5223,1730,3493,0,0,0,0,0,0,0,0,0,0,32830,26836,5994,20072,620,19452,3557,3200,357,0,0,0,0,0,55462,34260,33190,1070,3570,3112,458,0,0,0,17632,10821,786,2570,3455,0,0,0,0,0,0,0,146958,48633,25852,34138,38335
1977Q2,958349,575838,113236,189116,80159,681487,588553,425170,53640,102382,7361,92934,15434,18907,50447,8146,68367,3912,1654,2258,1043,410,97,126,410,5259,1711,3548,0,0,0,0,0,0,0,0,0,0,33918,27933,5985,20847,633,20214,3388,2901,487,0,0,0,0,0,58748,36573,35467,1106,4460,3938,522,0,0,0,17715,10814,777,2680,3444,0,0,0,0,0,0,0,149747,49773,25909,33481,40584
1977Q3,995825,603197,115231,194567,82830,708492,614322,445493,55345,105867,7617,94170,15038,18851,51797,8484,69104,3589,1522,2067,1292,548,192,142,410,5129,1565,3564,0,0,0,0,0,0,0,0,0,0,34148,28178,5970,21570,656,20914,3376,2818,558,0,0,0,0,0,64667,41089,39865,1224,5332,4642,690,0,0,0,18246,11127,768,2824,3527,0,0,0,0,0,0,0,153562,51745,26002,33937,41878
1977Q4,1032298,627724,117552,202109,84913,735273,638424,463965,56763,109945,7751,96849,14740,18823,54435,8851,70203,3660,1548,2112,1353,626,275,149,303,5246,1627,3619,0,0,0,0,0,0,0,0,0,0,34369,28504,5865,22299,676,21623,3276,2738,538,0,0,0,0,0,70289,44896,43555,1341,6610,5621,989,0,0,0,18783,11397,759,2945,3682,0,0,0,0,0,0,0,156533,52727,26468,34635,42703
1978Q1,1060121,646079,119844,206703,87495,754329,656407,477059,58506,112941,7901,97922,14417,18648,55652,9205,72006,3291,948,2343,1178,201,408,218,351,5217,1592,3625,0,0,0,0,0,0,0,0,0,0,36028,30207,5821,23090,706,22384,3202,2653,549,0,0,0,0,0,74080,46357,44906,1451,7471,6286,1185,0,0,0,20252,12235,732,3528,3757,0,0,0,0,0,0,0,159706,54869,26576,34364,43897
1978Q2,1101069,674540,123257,212077,91195,782203,682341,496524,60458,117149,8210,99862,14217,18688,57245,9712,74134,3283,922,2361,618,124,102,104,288,5219,1558,3661,0,0,0,0,0,0,0,0,0,0,38753,32974,5779,24015,741,23274,2246,1849,397,0,0,0,0,0,78602,48032,46515,1517,9423,7797,1626,0,0,0,21147,12742,1128,3301,3976,0,0,0,0,0,0,0,166130,58577,27540,34278,45735
1978Q3,1144695,707359,125602,217591,94143,810459,708290,518034,61605,120239,8412,102169,14158,18742,59153,10116,78750,3560,897,2663,1384,460,240,251,433,5174,1588,3586,0,0,0,0,0,0,0,0,0,0,41189,35437,5752,24947,843,24104,2496,2002,494,0,0,0,0,0,82730,50844,49276,1568,10511,8616,1895,0,0,0,21375,12851,1116,3369,4039,0,0,0,0,0,0,0,172756,63197,27941,34579,47039
1978Q4,1185285,738254,127901,222884,96246,837457,731290,537800,62245,122748,8497,106167,14436,19000,62232,10499,81932,3509,877,2632,926,288,320,101,217,5305,1673,3632,0,0,0,0,0,0,0,0,0,0,43311,37579,5732,25790,935,24855,3091,2428,663,0,0,0,0,0,88633,54347,52732,1615,11892,9657,2235,0,0,0,22394,13400,1116,3560,4318,0,0,0,0,0,0,0,177263,66449,28711,34243,47860
1979Q1,1221523,762873,130288,227198,101164,855108,746781,549930,63278,125050,8523,108327,14495,19064,63855,10913,86666,3448,821,2627,956,302,180,283,191,5412,1733,3679,0,0,0,0,0,0,0,0,0,0,46410,40702,5708,27082,1059,26023,3358,2606,752,0,0,0,0,0,95735,59139,57453,1686,12467,10088,2379,0,0,0,24129,13883,1465,3660,5121,0,0,0,0,0,0,0,184014,69801,29470,34350,50393
1979Q2,1267822,794869,132417,233301,107235,881742,770772,568860,64130,129119,8663,110970,14469,19076,65964,11461,90211,3425,800,2625,1200,363,75,278,484,5415,1798,3617,0,0,0,0,0,0,0,0,0,0,48206,42543,5663,28625,1207,27418,3340,2591,749,0,0,0,0,0,102100,62841,61088,1753,13708,11096,2612,0,0,0,25551,14329,1764,3833,5625,0,0,0,0,0,0,0,193769,75725,30353,34107,53584
1979Q3,1316218,828850,134858,240788,111722,908142,794033,586993,64790,133534,8716,114109,14850,19064,68358,11837,93124,3382,780,2602,1383,163,299,262,659,5455,1871,3584,0,0,0,0,0,0,0,0,0,0,49173,43534,5639,29984,1380,28604,3747,2864,883,0,0,0,0,0,110299,69008,67187,1821,14421,11568,2853,0,0,0,26870,14972,1763,4054,6081,0,0,0,0,0,0,0,204653,82688,31560,34580,55825
1979Q4,1354566,855779,137337,246639,114811,928623,810201,599834,65289,136488,8590,118422,16144,19215,70920,12143,97311,3852,763,3089,1274,417,71,174,612,5555,1955,3600,0,0,0,0,0,0,0,0,0,0,51091,45488,5603,31487,1568,29919,4052,3072,980,0,0,0,0,0,118664,75787,73853,1934,15180,12149,3031,0,0,0,27697,14884,2163,4328,6322,0,0,0,0,0,0,0,209968,85652,32362,34729,57225
1980Q1,1398963,888921,139213,251231,119598,941617,819222,607252,65797,137647,8526,122395,17143,19265,73554,12433,104121,3919,749,3170,2845,1139,408,409,889,5621,2022,3599,0,0,0,0,0,0,0,0,0,0,53990,48394,5596,33519,1729,31790,4227,3204,1023,0,0,0,0,0,127460,80843,78872,1971,15454,12359,3095,0,0,0,28335,14926,2159,4495,6755,2828,2828,0,0,0,0,0,225765,98304,33130,35126,59205
1980Q2,1426306,905556,140574,256271,123905,950824,825260,611492,65641,139659,8468,125564,17804,19292,75725,12743,108725,4466,736,3730,3375,1383,636,402,954,5691,2085,3606,0,0,0,0,0,0,0,0,0,0,55419,49837,5582,35769,1908,33861,4005,3030,975,0,0,0,0,0,132903,84271,82207,2064,16120,12886,3234,0,0,0,29245,15224,2159,4763,7099,3267,3267,0,0,0,0,0,233854,103697,33655,35722,60780
1980Q3,1463846,934923,142203,261047,125673,967961,839899,623573,66276,141553,8497,128062,17990,19338,77916,12818,110758,4389,719,3670,3525,978,774,370,1403,5600,1986,3614,0,0,0,0,0,0,0,0,0,0,55632,50071,5561,37078,2013,35065,4534,3452,1082,0,0,0,0,0,139976,89452,87276,2176,16659,13318,3341,0,0,0,30472,16226,2235,5059,6952,3393,3393,0,0,0,0,0,245151,113928,34136,36149,60938
1980Q4,1500144,961575,144416,266896,127257,988032,856951,637485,67005,143898,8563,131081,17943,19514,80666,12958,114556,4642,704,3938,3492,916,610,411,1555,5640,2051,3589,0,0,0,0,0,0,0,0,0,0,57327,51775,5552,38399,2119,36280,5056,3864,1192,0,0,0,0,0,145921,93874,91602,2272,16854,13471,3383,0,0,0,31530,16683,2612,5271,6964,3663,3663,0,0,0,0,0,251635,119299,34749,36650,60937
1981Q1,1526886,976887,145750,273876,130373,998336,865419,643181,67604,146155,8479,132917,17799,19527,82616,12975,116511,4826,696,4130,2837,1321,528,479,509,5799,2135,3664,0,0,0,0,0,0,0,0,0,0,57362,51842,5520,40538,2263,38275,5149,3945,1204,0,0,0,0,0,151004,97184,94810,2374,17067,13641,3426,0,0,0,32995,16640,2853,5382,8120,3758,3758,0,0,0,0,0,261035,124856,34920,39244,62015
1981Q2,1565755,1001085,146592,284150,133928,1014775,880116,653932,67569,150134,8481,134659,17549,19495,84571,13044,119381,4972,698,4274,2662,1151,464,357,690,5895,2172,3723,0,0,0,0,0,0,0,0,0,0,57657,52181,5476,42950,2427,40523,5245,4016,1229,0,0,0,0,0,156456,100558,98104,2454,17565,14115,3450,0,0,0,34185,17165,3097,5750,8173,4148,4148,0,0,0,0,0,275143,133427,35361,43338,63017
1981Q3,1596808,1018994,147582,293586,136646,1026773,890737,660373,68011,153903,8450,136036,17376,19441,86070,13149,122046,4382,696,3686,1562,500,242,325,495,6005,2240,3765,0,0,0,0,0,0,0,0,0,0,59682,54227,5455,45005,2640,42365,5410,4148,1262,0,0,0,0,0,162563,103750,101219,2531,17936,14401,3535,0,0,0,36454,18407,3488,6040,8519,4423,4423,0,0,0,0,0,285426,138344,36166,47248,63668
1981Q4,1620166,1035170,143434,303210,138352,1034122,896375,662668,68488,156835,8384,137747,17201,19283,88163,13100,126410,4765,693,4072,2235,914,473,506,342,5999,2289,3710,0,0,0,0,0,0,0,0,0,0,61412,55986,5426,46762,2823,43939,5237,5181,56,0,0,0,0,0,167956,105789,103208,2581,19853,19501,352,717,717,0,36640,18378,3426,6161,8675,4957,4957,0,0,0,0,0,291678,140654,35567,51545,63912
1982Q1,1639911,1047048,144920,307545,140398,1035100,896270,659447,69096,159352,8375,138830,17094,19209,89573,12954,129068,4438,689,3749,2469,715,615,499,640,6003,2266,3737,0,0,0,0,0,0,0,0,0,0,62544,57142,5402,48317,2916,45401,5297,5240,57,0,0,0,0,0,177766,108592,105942,2650,23970,23610,360,2786,2786,0,36955,18740,3447,6351,8417,5463,5463,0,0,0,0,0,297977,144998,36598,51770,64611
1982Q2,1666144,1061377,146923,316437,141407,1036811,897139,655190,69485,163932,8532,139672,16467,19000,91200,13005,131873,4669,688,3981,1335,491,179,256,409,5908,2218,3690,0,0,0,0,0,0,0,0,0,0,65008,59631,5377,49688,2998,46690,5265,5208,57,0,0,0,0,0,189990,111459,108739,2720,28703,28329,374,4556,4556,0,38939,19357,4044,6762,8776,6333,6333,0,0,0,0,0,307470,151172,38016,54287,63995
1982Q3,1676359,1062311,146394,325445,142209,1027971,887494,640492,69214,169200,8588,140477,16874,18977,91687,12939,134919,4110,682,3428,947,302,46,164,435,5362,2130,3232,0,0,0,0,0,0,0,0,0,0,68841,63495,5346,50493,3081,47412,5166,5116,50,0,0,0,0,0,205373,114776,111975,2801,35132,34739,393,8133,8133,0,40335,20079,4344,7056,8856,6997,6997,0,0,0,0,0,308096,148216,38563,57338,63979
1982Q4,1702859,1077955,148250,334243,142411,1019585,877596,626960,69906,172295,8435,141989,16751,18856,93547,12835,138741,4227,676,3551,1786,783,218,377,408,5228,1980,3248,0,0,0,0,0,0,0,0,0,0,71814,66500,5314,50953,3130,47823,4733,4686,47,0,0,0,0,0,224422,118940,116038,2902,42964,42560,404,14450,14450,0,40300,20005,4344,7011,8940,7768,7768,0,0,0,0,0,320111,155668,39460,61013,63970
1983Q1,1736215,1095796,149562,348217,142640,1026276,882947,625172,70273,178991,8511,143329,16422,18864,95356,12687,140659,3753,665,3088,2077,707,380,337,653,5138,1867,3271,0,0,0,0,0,0,0,0,0,0,73666,68370,5296,51230,3118,48112,4795,4740,55,0,0,0,0,0,243153,127939,124817,3122,48008,47575,433,18157,18157,0,40392,20163,4344,7115,8770,8657,8657,0,0,0,0,0,326127,155366,40436,66418,63907
1983Q2,1786476,1126332,154388,362353,143403,1045750,901025,631959,72002,188166,8898,144725,15860,18778,97416,12671,142883,3643,651,2992,1605,381,555,248,421,5084,1911,3173,0,0,0,0,0,0,0,0,0,0,74669,69396,5273,51647,3102,48545,6235,6119,116,0,0,0,0,0,262501,139276,135878,3398,50934,50446,488,20833,20833,0,41422,20628,4343,7303,9148,10036,10036,0,0,0,0,0,335342,159132,43270,69220,63720
1983Q3,1846057,1164869,160521,376460,144207,1077533,930177,648495,75324,197234,9124,147356,15534,18857,100209,12756,143100,3475,639,2836,600,211,32,113,244,5050,2061,2989,0,0,0,0,0,0,0,0,0,0,75174,69938,5236,51945,3085,48860,6856,6799,57,0,0,0,0,0,283906,151597,147898,3699,54152,53539,613,23819,23819,0,42943,20983,5042,7542,9376,11395,11395,0,0,0,0,0,341518,160473,45836,71362,63847
1983Q4,1902459,1198620,166969,391891,144979,1108378,957379,662691,78749,206552,9387,150999,15319,19107,103831,12742,148328,3395,630,2765,2141,1159,173,409,400,4894,1893,3001,0,0,0,0,0,0,0,0,0,0,78256,73045,5211,52010,3081,48929,7632,7559,73,0,0,0,0,0,297322,159850,155950,3900,57895,57273,622,25121,25121,0,42107,20304,5090,7351,9362,12349,12349,0,0,0,0,0,348431,162246,48278,73748,64159
1984Q1,1957055.25,1229897.25,172899,411127,143132,1137998,986697,673658,82855,220525,9659,151301,14900,19061,104770,12570,151752.25,2900,618,2282,2094,1005,303,319,467,4832,1956,2876,0,0,0,0,0,0,0,0,0,0,80852.25,75648.25,5204,52095,3074,49021,8979,8847,132,0,0,0,0,0,310215,166260,162203,4057,59376,58776,600,28354,28354,0,42390,20473,5081,7456,9380,13835,13835,0,0,0,0,0,357090,166550,50448,78057,62035
1984Q2,2025220.84,1269545.84,180654,432013,143008,1181855,1028324,697238,87478,233607,10001,153531,14404,18984,107548,12595,153399.84,2715,605,2110,1344,281,463,81,519,4753,1894,2859,0,0,0,0,0,0,0,0,0,0,82745.84,77135.84,5610,52364,3061,49303,9478,8931,547,0,0,0,0,0,320149,170893,166723,4170,61267,60636,631,29256,29256,0,43635,21331,5081,7764,9459,15098,15098,0,0,0,0,0,369817,172952,52721,83013,61131
1984Q3,2087660.97,1305531.97,185936,453655,142538,1219785,1064413,715614,91162,247453,10184,155372,14159,18769,109801,12643,154280.97,2389,594,1795,737,205,126,113,293,4749,1982,2767,0,0,0,0,0,0,0,0,0,0,84363.97,78688.97,5675,52595,3068,49527,9447,8841,606,0,0,0,0,0,333973,175770,171481,4289,63964,63352,612,32888,32730,158,44926,21595,5618,7844,9869,16425,16425,0,0,0,0,0,379622,176797,54359,88444,60022
1984Q4,2134504.59,1329137.59,191504,473095,140768,1248206,1091507,725419,94769,261142,10177,156699,14120,18938,111175,12466,158515.59,2301,585,1716,1276,213,119,497,447,4816,2048,2768,0,0,0,0,0,0,0,0,0,0,87462.59,81697.59,5765,52261,3074,49187,10399,9654,745,0,0,0,0,0,350669,179981,175589,4392,70822,70253,569,36215,35965,250,45039,21813,5841,7559,9826,18612,18612,0,0,0,0,0,377114,170095,55632,92722,58665
1985Q1,2200292.08,1385660.08,183978,489036,141618,1269346,1110876,731860,97969,270742,10305,158470,14041,19003,113421,12005,163280.08,1964,576,1388,1062,156,82,421,403,4878,2181,2697,0,0,0,0,0,0,0,0,0,0,91724.08,85878.08,5846,52104,3064,49040,11548,10642,906,0,0,0,0,0,366946,185954,181419,4535,76759,75781,978,39370,38772,598,45710,21928,6041,7681,10060,19153,19153,0,0,0,0,0,400720,200209,43935,96771,59805
1985Q2,2266154.11,1427961.21,190506,507416.9,140270,1300446,1138332,743435,102228,282062,10607,162114,14219,19061,117295,11539,165719.21,1825,564,1261,790,223,136,163,268,4888,2199,2689,0,0,0,0,0,0,0,0,0,0,94584.21,88595.21,5989,51056,3006,48050,12576,11288,1288,0,0,0,0,0,386701.9,192925,188228,4697,83327,82369,958,42755,41985,770,46741,21962,6377,8014,10388,20953.9,20869,0,84.9,0,0,0,413287,209019,45052,99798,59418
1985Q3,2333638.183,1477180.67,196226,523969.5132,136262,1335313,1170553,760357,106233,292927,11036,164760,14435,19074,120183,11068,166117.67,1640,552,1088,577,185,139,72,181,4918,2251,2667,0,0,0,0,0,0,0,0,0,0,96638.67,90459.67,6179,49255,2895,46360,13089,11457,1632,0,0,0,0,0,410581.5132,201026,196198,4828,91915,90997,918,48769,47857,912,47228,22080,6415,8192,10541,21643.51323,21561,0,82.51322815,0,0,0,421626,215896,46141,102513,57076
1985Q4,2393126.33,1526876.33,207346,543788,115116,1368685,1196888,774813,112333,299654,10088,171797,13637,19894,127670,10596,166860.33,1473,539,934,733,183,113,159,278,4920,2254,2666,0,0,0,0,0,0,0,0,0,0,98214.33,91898.33,6316,47498,7860,39638,14022,11881,2141,0,0,0,0,0,438622,211145,206198,4947,100387,99515,872,54987,54036,951,47523,22186,6675,8190,10472,24580,24016,0,564,0,0,0,418959,217860,49504,107551,44044
1986Q1,2438706.134,1557665.99,214309,555103.1444,111628,1385631,1210635,772989,116167,311140,10339,174996,13883,20032,130718,10363,164615.99,1533,527,1006,704,217,33,217,237,4964,2309,2655,0,0,0,0,0,0,0,0,0,0,98369.99,91889.99,6480,45422,7396,38026,13623,12231,1392,0,0,0,0,0,466711.1444,220348,215148,5200,110337,108020,2317,62310,61117,1193,47696,22072,6943,8150,10531,26020.14441,25472,0,548.1444132,0,0,0,421748,224395,50891,104330,42132
1986Q2,2513256.513,1616327.53,222473,566292.9831,108163,1411826,1231330,783545,118499,318693,10593,180496,13803,20241,136325,10127,160987.53,876,49,827,570,146,66,111,247,5094,2449,2645,0,0,0,0,0,0,0,0,0,0,96884.53,90049.53,6835,43369,6972,36397,14194,11890,2304,0,0,0,0,0,504335.9831,229204,223838,5366,125903,123676,2227,72377,71153,1224,48131,21987,7170,8347,10627,28720.9831,27637,0,1083.983104,0,0,0,436107,239133,55069,101733,40172
1986Q3,2598479.804,1683521.26,230529,579707.5437,104722,1441866,1255886,794846,121876,328314,10850,185980,14448,20802,140841,9889,158450.26,887,48,839,457,132,57,115,153,4966,2331,2635,0,0,0,0,0,0,0,0,0,0,96662.26,89454.26,7208,42119,7370,34749,13359,11127,2232,0,0,0,0,0,553897.5437,241230,235664,5566,146871,143734,3137,86359,85171,1188,48261,21782,7353,8409,10717,31176.54372,30032,0,1144.543717,0,0,0,444266,247382,57636,100884,38364
1986Q4,2676261.338,1730128.76,241821,602991.5775,101320,1483338,1289496,802643,127226,348521,11106,193842,14128,20952,149111,9651,202131.76,889,47,842,48421,21625,7608,8446,10742,5047,2386,2661,0,0,0,0,0,0,0,0,0,0,96226.76,89049.76,7177,39984,6883,33101,11564,10010,1554,0,0,0,0,0,549488.5775,262697,256920,5777,171372,166667,4705,97174,95791,1383,348,142,0,132,74,17897.57753,16617,165,1115.577527,0,0,0,441303,247220,61771,95666,36646
1987Q1,2756670.515,1770489.83,246091.5614,641606.1237,98483,1515413,1319670,792176,130552,385502,11440,195743,13996,20934,151420,9393,198077.83,687,46,641,48203,21390,7710,8463,10640,5177,2447,2730,0,0,0,0,0,0,0,0,0,0,93708.83,86674.83,7034,37362,5471,31891,12940,11774,1166,0,0,0,0,0,595709.6851,281116,274710,6406,186295,180602,5693,107673,106068,1605,351,154,0,127,70,20274.6851,18500,173.5613975,1601.1237,0,0,0,447470,256481,61447,94493,35049
1987Q2,2846082.604,1843952.67,250390.5447,656167.3888,95572,1561183,1360801,819694,130087,399243,11777,200382,13975,21663,155611,9133,194433.67,667,45,622,48085,21157,7808,8553,10567,5268,2531,2737,0,0,0,0,0,0,0,0,0,0,91993.67,84942.67,7051,35823,5155,30668,12597,11172,1425,0,0,0,0,0,639173.9336,293246,286091,7155,200284,194238,6046,121270,119617,1653,342,149,0,126,67,24031.93355,21444,192.5447134,2395.388836,0,0,0,451292,263742,63951,90239,33360
1987Q3,2916027.807,1898660.37,255081.9034,669523.534,92762,1603530,1399267,842370,132878,411902,12117,204263,13961,21968,159464,8870,189056.37,458,25,433,42978,18111,7903,6592,10372,5330,2452,2878,0,0,0,0,0,0,0,0,0,0,92430.37,85447.37,6983,34920,5489,29431,12940,11570,1370,0,0,0,0,0,677157.4373,308339,300815,7524,207872,201308,6564,130540,128770,1770,333,144,0,124,65,30073.43734,27262,382.9033643,2428.533979,0,0,0,446284,260936,64428,89013,31907
1987Q4,2968816.614,1928457.07,258355.2839,692129.26,89875,1631496,1419121,844817,135701,426145,12458,212375,14522,22524,166722,8607,188527.07,444,25,419,43051,18169,8044,6603,10235,5573,2556,3017,0,0,0,0,0,0,0,0,0,0,92456.07,85473.07,6983,34131,5937,28194,12872,11430,1442,0,0,0,0,0,700848.5439,317555,309806,7749,211634,204977,6657,139960,137988,1972,245,121,0,63,61,31454.54392,27800,529.283877,3125.260039,0,0,0,447945,264836,63318,89471,30320
1988Q1,3037359.907,1974919.32,268333.7859,706101.8008,88005,1675178,1459095,884068,137067,425334,12626,216083,11506,22702,173363,8512,191455.32,434,25,409,43076,18185,8115,6640,10136,5660,2608,3052,0,0,0,0,0,0,0,0,0,0,94333.32,87374.32,6959,33566,5946,27620,14386,12749,1637,0,0,0,0,0,711034.5868,318703,310473,8230,213724,207138,6586,145242,142330,2912,172,65,0,58,49,33193.58675,29241,781.7859173,3170.800836,0,0,0,459692,263211,69883,97536,29062
